query,ground_truth_id,top_1_match,top_1_match_id,top_1_accuracy,top_1_score,precision_at_5
../Real\559__M_Right_little_finger.BMP,559,559__M_Right_little_finger.BMP,559,1,0.9999999526040478,0.2
../Real\559__M_Right_middle_finger.BMP,559,559__M_Right_middle_finger.BMP,559,1,0.9999999640047054,0.2
../Real\559__M_Right_ring_finger.BMP,559,559__M_Right_ring_finger.BMP,559,1,0.9999999737656944,0.2
../Real\559__M_Right_thumb_finger.BMP,559,559__M_Right_thumb_finger.BMP,559,1,0.9999999879705431,0.2
../Real\55__M_Left_index_finger.BMP,55,55__M_Left_index_finger.BMP,55,1,0.9999999660483171,0.2
../Real\55__M_Left_little_finger.BMP,55,55__M_Left_little_finger.BMP,55,1,0.9999999932525359,0.2
../Real\55__M_Left_middle_finger.BMP,55,55__M_Left_middle_finger.BMP,55,1,0.9999999842184031,0.2
../Real\55__M_Left_ring_finger.BMP,55,55__M_Left_ring_finger.BMP,55,1,0.9999999322339971,0.2
../Real\55__M_Left_thumb_finger.BMP,55,55__M_Left_thumb_finger.BMP,55,1,0.999999983477316,0.2
../Real\55__M_Right_index_finger.BMP,55,55__M_Right_index_finger.BMP,55,1,0.9999999747157423,0.2
../Real\55__M_Right_little_finger.BMP,55,55__M_Right_little_finger.BMP,55,1,0.9999999894638897,0.2
../Real\55__M_Right_middle_finger.BMP,55,55__M_Right_middle_finger.BMP,55,1,0.9999999619631551,0.2
../Real\55__M_Right_ring_finger.BMP,55,55__M_Right_ring_finger.BMP,55,1,0.9999999873902312,0.2
../Real\55__M_Right_thumb_finger.BMP,55,55__M_Right_thumb_finger.BMP,55,1,0.9999999785441539,0.2
../Real\560__F_Left_index_finger.BMP,560,560__F_Left_index_finger.BMP,560,1,0.999999957482344,0.2
../Real\560__F_Left_little_finger.BMP,560,560__F_Left_little_finger.BMP,560,1,0.9999999889457297,0.2
../Real\560__F_Left_middle_finger.BMP,560,560__F_Left_middle_finger.BMP,560,1,0.9999999604964696,0.2
../Real\560__F_Left_ring_finger.BMP,560,560__F_Left_ring_finger.BMP,560,1,0.9999999540104173,0.2
../Real\560__F_Left_thumb_finger.BMP,560,560__F_Left_thumb_finger.BMP,560,1,0.9999999802775569,0.2
../Real\560__F_Right_index_finger.BMP,560,560__F_Right_index_finger.BMP,560,1,0.999999967092169,0.2
../Real\560__F_Right_little_finger.BMP,560,560__F_Right_little_finger.BMP,560,1,0.9999999747079564,0.2
../Real\560__F_Right_middle_finger.BMP,560,560__F_Right_middle_finger.BMP,560,1,0.9999999908187595,0.2
../Real\560__F_Right_ring_finger.BMP,560,560__F_Right_ring_finger.BMP,560,1,0.9999999410872376,0.2
../Real\560__F_Right_thumb_finger.BMP,560,560__F_Right_thumb_finger.BMP,560,1,0.9999999575516213,0.2
../Real\561__M_Left_index_finger.BMP,561,561__M_Left_index_finger.BMP,561,1,0.9999999911605464,0.2
../Real\561__M_Left_little_finger.BMP,561,561__M_Left_little_finger.BMP,561,1,0.9999999667619948,0.2
../Real\561__M_Left_middle_finger.BMP,561,561__M_Left_middle_finger.BMP,561,1,0.9999999546759191,0.2
../Real\561__M_Left_ring_finger.BMP,561,561__M_Left_ring_finger.BMP,561,1,0.9999999765808936,0.2
../Real\561__M_Left_thumb_finger.BMP,561,561__M_Left_thumb_finger.BMP,561,1,0.9999999769459409,0.2
../Real\561__M_Right_index_finger.BMP,561,561__M_Right_index_finger.BMP,561,1,0.999999942426438,0.2
../Real\561__M_Right_little_finger.BMP,561,561__M_Right_little_finger.BMP,561,1,0.9999999664688795,0.2
../Real\561__M_Right_middle_finger.BMP,561,561__M_Right_middle_finger.BMP,561,1,0.999999988077204,0.2
../Real\561__M_Right_ring_finger.BMP,561,561__M_Right_ring_finger.BMP,561,1,0.9999999914210065,0.2
../Real\561__M_Right_thumb_finger.BMP,561,561__M_Right_thumb_finger.BMP,561,1,0.9999999657836862,0.2
../Real\562__F_Left_index_finger.BMP,562,562__F_Left_index_finger.BMP,562,1,0.9999999809413499,0.2
../Real\562__F_Left_little_finger.BMP,562,562__F_Left_little_finger.BMP,562,1,0.9999999821030126,0.2
../Real\562__F_Left_middle_finger.BMP,562,562__F_Left_middle_finger.BMP,562,1,0.9999999787283858,0.2
../Real\562__F_Left_ring_finger.BMP,562,562__F_Left_ring_finger.BMP,562,1,0.9999999577926164,0.2
../Real\562__F_Left_thumb_finger.BMP,562,562__F_Left_thumb_finger.BMP,562,1,0.9999999527037219,0.2
../Real\562__F_Right_index_finger.BMP,562,562__F_Right_index_finger.BMP,562,1,0.9999999586370574,0.2
../Real\562__F_Right_little_finger.BMP,562,562__F_Right_little_finger.BMP,562,1,0.99999997734162,0.2
../Real\562__F_Right_middle_finger.BMP,562,562__F_Right_middle_finger.BMP,562,1,0.9999999667521822,0.2
../Real\562__F_Right_ring_finger.BMP,562,562__F_Right_ring_finger.BMP,562,1,0.9999999730589183,0.2
../Real\562__F_Right_thumb_finger.BMP,562,562__F_Right_thumb_finger.BMP,562,1,0.9999999231070325,0.2
../Real\563__M_Left_index_finger.BMP,563,563__M_Left_index_finger.BMP,563,1,0.9999999832830089,0.2
../Real\563__M_Left_little_finger.BMP,563,563__M_Left_little_finger.BMP,563,1,0.9999999873187229,0.2
../Real\563__M_Left_middle_finger.BMP,563,563__M_Left_middle_finger.BMP,563,1,0.9999999790898811,0.2
../Real\563__M_Left_ring_finger.BMP,563,563__M_Left_ring_finger.BMP,563,1,0.9999999804879187,0.2
../Real\563__M_Left_thumb_finger.BMP,563,563__M_Left_thumb_finger.BMP,563,1,0.9999999701379271,0.2
../Real\563__M_Right_index_finger.BMP,563,563__M_Right_index_finger.BMP,563,1,0.9999999828734665,0.2
../Real\563__M_Right_little_finger.BMP,563,563__M_Right_little_finger.BMP,563,1,0.9999999586421173,0.2
../Real\563__M_Right_middle_finger.BMP,563,563__M_Right_middle_finger.BMP,563,1,0.9999999576897576,0.2
../Real\563__M_Right_ring_finger.BMP,563,563__M_Right_ring_finger.BMP,563,1,0.9999999913674931,0.2
../Real\563__M_Right_thumb_finger.BMP,563,563__M_Right_thumb_finger.BMP,563,1,0.9999999824431629,0.2
../Real\564__M_Left_index_finger.BMP,564,564__M_Left_index_finger.BMP,564,1,0.9999999849301855,0.2
../Real\564__M_Left_little_finger.BMP,564,564__M_Left_little_finger.BMP,564,1,0.9999999673731175,0.2
../Real\564__M_Left_middle_finger.BMP,564,564__M_Left_middle_finger.BMP,564,1,0.9999999841505165,0.2
../Real\564__M_Left_ring_finger.BMP,564,564__M_Left_ring_finger.BMP,564,1,0.9999999645691239,0.2
../Real\564__M_Left_thumb_finger.BMP,564,564__M_Left_thumb_finger.BMP,564,1,0.999999986281442,0.2
../Real\564__M_Right_index_finger.BMP,564,564__M_Right_index_finger.BMP,564,1,0.9999999720766888,0.2
../Real\564__M_Right_little_finger.BMP,564,564__M_Right_little_finger.BMP,564,1,0.9999999854793526,0.2
../Real\564__M_Right_middle_finger.BMP,564,564__M_Right_middle_finger.BMP,564,1,0.9999999826811622,0.2
../Real\564__M_Right_ring_finger.BMP,564,564__M_Right_ring_finger.BMP,564,1,0.9999999664662017,0.2
../Real\564__M_Right_thumb_finger.BMP,564,564__M_Right_thumb_finger.BMP,564,1,0.9999999802014077,0.2
../Real\565__M_Left_index_finger.BMP,565,565__M_Left_index_finger.BMP,565,1,0.999999953128562,0.2
../Real\565__M_Left_little_finger.BMP,565,565__M_Left_little_finger.BMP,565,1,0.9999999711982187,0.2
../Real\565__M_Left_middle_finger.BMP,565,565__M_Left_middle_finger.BMP,565,1,0.9999999751049866,0.2
../Real\565__M_Left_ring_finger.BMP,565,565__M_Left_ring_finger.BMP,565,1,0.9999999823317682,0.2
../Real\565__M_Left_thumb_finger.BMP,565,565__M_Left_thumb_finger.BMP,565,1,0.9999999523087667,0.2
../Real\565__M_Right_index_finger.BMP,565,565__M_Right_index_finger.BMP,565,1,0.9999999512807337,0.2
../Real\565__M_Right_little_finger.BMP,565,565__M_Right_little_finger.BMP,565,1,0.9999999843766937,0.2
../Real\565__M_Right_middle_finger.BMP,565,565__M_Right_middle_finger.BMP,565,1,0.9999999864977022,0.2
../Real\565__M_Right_ring_finger.BMP,565,565__M_Right_ring_finger.BMP,565,1,0.9999999612039382,0.2
../Real\565__M_Right_thumb_finger.BMP,565,565__M_Right_thumb_finger.BMP,565,1,0.999999959064177,0.2
../Real\566__M_Left_index_finger.BMP,566,566__M_Left_index_finger.BMP,566,1,0.9999999909915847,0.2
../Real\566__M_Left_little_finger.BMP,566,566__M_Left_little_finger.BMP,566,1,0.9999999700351588,0.2
../Real\566__M_Left_middle_finger.BMP,566,566__M_Left_middle_finger.BMP,566,1,0.9999999674810565,0.2
../Real\566__M_Left_ring_finger.BMP,566,566__M_Left_ring_finger.BMP,566,1,0.9999999399996962,0.2
../Real\566__M_Left_thumb_finger.BMP,566,566__M_Left_thumb_finger.BMP,566,1,0.9999999431256583,0.2
../Real\566__M_Right_index_finger.BMP,566,566__M_Right_index_finger.BMP,566,1,0.9999999598646176,0.2
../Real\566__M_Right_little_finger.BMP,566,566__M_Right_little_finger.BMP,566,1,0.9999999752511843,0.2
../Real\566__M_Right_middle_finger.BMP,566,566__M_Right_middle_finger.BMP,566,1,0.9999999304768408,0.2
../Real\566__M_Right_ring_finger.BMP,566,566__M_Right_ring_finger.BMP,566,1,0.9999999625573823,0.2
../Real\566__M_Right_thumb_finger.BMP,566,566__M_Right_thumb_finger.BMP,566,1,0.9999999600078698,0.2
../Real\567__M_Left_index_finger.BMP,567,567__M_Left_index_finger.BMP,567,1,0.9999999454090701,0.2
../Real\567__M_Left_little_finger.BMP,567,567__M_Left_little_finger.BMP,567,1,0.9999999724533611,0.2
../Real\567__M_Left_middle_finger.BMP,567,567__M_Left_middle_finger.BMP,567,1,0.999999965119396,0.2
../Real\567__M_Left_ring_finger.BMP,567,567__M_Left_ring_finger.BMP,567,1,0.9999999660133656,0.2
../Real\567__M_Left_thumb_finger.BMP,567,567__M_Left_thumb_finger.BMP,567,1,0.9999999772988896,0.2
../Real\567__M_Right_index_finger.BMP,567,567__M_Right_index_finger.BMP,567,1,0.9999999866270413,0.2
../Real\567__M_Right_little_finger.BMP,567,567__M_Right_little_finger.BMP,567,1,0.9999999453928434,0.2
../Real\567__M_Right_middle_finger.BMP,567,567__M_Right_middle_finger.BMP,567,1,0.9999999784157761,0.2
../Real\567__M_Right_ring_finger.BMP,567,567__M_Right_ring_finger.BMP,567,1,0.9999999879017295,0.2
../Real\567__M_Right_thumb_finger.BMP,567,567__M_Right_thumb_finger.BMP,567,1,0.9999999482246403,0.2
../Real\568__M_Left_index_finger.BMP,568,568__M_Left_index_finger.BMP,568,1,0.9999999844192416,0.2
../Real\568__M_Left_little_finger.BMP,568,568__M_Left_little_finger.BMP,568,1,0.9999999522220605,0.2
../Real\568__M_Left_middle_finger.BMP,568,568__M_Left_middle_finger.BMP,568,1,0.9999999838229932,0.2
../Real\568__M_Left_ring_finger.BMP,568,568__M_Left_ring_finger.BMP,568,1,0.9999999620462794,0.2
../Real\568__M_Left_thumb_finger.BMP,568,568__M_Left_thumb_finger.BMP,568,1,0.9999999788619325,0.2
../Real\568__M_Right_index_finger.BMP,568,568__M_Right_index_finger.BMP,568,1,0.9999999721586187,0.2
../Real\568__M_Right_little_finger.BMP,568,568__M_Right_little_finger.BMP,568,1,0.9999999537954662,0.2
../Real\568__M_Right_middle_finger.BMP,568,568__M_Right_middle_finger.BMP,568,1,0.9999999718603709,0.2
../Real\568__M_Right_ring_finger.BMP,568,568__M_Right_ring_finger.BMP,568,1,0.9999999852268462,0.2
../Real\568__M_Right_thumb_finger.BMP,568,568__M_Right_thumb_finger.BMP,568,1,0.9999999768990435,0.2
../Real\569__M_Left_index_finger.BMP,569,569__M_Left_index_finger.BMP,569,1,0.999999959589678,0.2
../Real\569__M_Left_little_finger.BMP,569,569__M_Left_little_finger.BMP,569,1,0.9999999823041558,0.2
../Real\569__M_Left_middle_finger.BMP,569,569__M_Left_middle_finger.BMP,569,1,0.9999999896217451,0.2
../Real\569__M_Left_ring_finger.BMP,569,569__M_Left_ring_finger.BMP,569,1,0.999999979000862,0.2
../Real\569__M_Left_thumb_finger.BMP,569,569__M_Left_thumb_finger.BMP,569,1,0.9999999779403176,0.2
../Real\569__M_Right_index_finger.BMP,569,569__M_Right_index_finger.BMP,569,1,0.9999999537966836,0.2
../Real\569__M_Right_little_finger.BMP,569,569__M_Right_little_finger.BMP,569,1,0.9999999764001742,0.2
../Real\569__M_Right_middle_finger.BMP,569,569__M_Right_middle_finger.BMP,569,1,0.9999999356755314,0.2
../Real\569__M_Right_ring_finger.BMP,569,569__M_Right_ring_finger.BMP,569,1,0.9999999423323299,0.2
../Real\569__M_Right_thumb_finger.BMP,569,569__M_Right_thumb_finger.BMP,569,1,0.9999999902505348,0.2
../Real\56__F_Left_index_finger.BMP,56,56__F_Left_index_finger.BMP,56,1,0.999999988005177,0.2
../Real\56__F_Left_little_finger.BMP,56,56__F_Left_little_finger.BMP,56,1,0.9999999380791517,0.2
../Real\56__F_Left_middle_finger.BMP,56,56__F_Left_middle_finger.BMP,56,1,0.9999999801849855,0.2
../Real\56__F_Left_ring_finger.BMP,56,56__F_Left_ring_finger.BMP,56,1,0.9999999511515877,0.2
../Real\56__F_Left_thumb_finger.BMP,56,56__F_Left_thumb_finger.BMP,56,1,0.9999999603937394,0.2
../Real\56__F_Right_index_finger.BMP,56,56__F_Right_index_finger.BMP,56,1,0.9999999488940069,0.2
../Real\56__F_Right_little_finger.BMP,56,56__F_Right_little_finger.BMP,56,1,0.9999999386248832,0.2
../Real\56__F_Right_middle_finger.BMP,56,56__F_Right_middle_finger.BMP,56,1,0.9999999885314308,0.2
../Real\56__F_Right_ring_finger.BMP,56,56__F_Right_ring_finger.BMP,56,1,0.999999939616249,0.2
../Real\56__F_Right_thumb_finger.BMP,56,56__F_Right_thumb_finger.BMP,56,1,0.9999999366983326,0.2
../Real\570__M_Left_index_finger.BMP,570,570__M_Left_index_finger.BMP,570,1,0.9999999761946082,0.2
../Real\570__M_Left_little_finger.BMP,570,570__M_Left_little_finger.BMP,570,1,0.9999999472572155,0.2
../Real\570__M_Left_middle_finger.BMP,570,570__M_Left_middle_finger.BMP,570,1,0.9999999594650798,0.2
../Real\570__M_Left_ring_finger.BMP,570,570__M_Left_ring_finger.BMP,570,1,0.9999999507559268,0.2
../Real\570__M_Left_thumb_finger.BMP,570,570__M_Left_thumb_finger.BMP,570,1,0.9999999805246497,0.2
../Real\570__M_Right_index_finger.BMP,570,570__M_Right_index_finger.BMP,570,1,0.9999999666227725,0.2
../Real\570__M_Right_little_finger.BMP,570,570__M_Right_little_finger.BMP,570,1,0.9999999685168527,0.2
../Real\570__M_Right_middle_finger.BMP,570,570__M_Right_middle_finger.BMP,570,1,0.999999984803326,0.2
../Real\570__M_Right_ring_finger.BMP,570,570__M_Right_ring_finger.BMP,570,1,0.9999999941780707,0.2
../Real\570__M_Right_thumb_finger.BMP,570,570__M_Right_thumb_finger.BMP,570,1,0.9999999706315634,0.2
../Real\571__F_Left_index_finger.BMP,571,571__F_Left_index_finger.BMP,571,1,0.9999999769465929,0.2
../Real\571__F_Left_little_finger.BMP,571,571__F_Left_little_finger.BMP,571,1,0.9999999575048627,0.2
../Real\571__F_Left_middle_finger.BMP,571,571__F_Left_middle_finger.BMP,571,1,0.9999999575670955,0.2
../Real\571__F_Left_ring_finger.BMP,571,571__F_Left_ring_finger.BMP,571,1,0.9999999599534488,0.2
../Real\571__F_Left_thumb_finger.BMP,571,571__F_Left_thumb_finger.BMP,571,1,0.9999999798280561,0.2
../Real\571__F_Right_index_finger.BMP,571,571__F_Right_index_finger.BMP,571,1,0.9999999912505215,0.2
../Real\571__F_Right_little_finger.BMP,571,571__F_Right_little_finger.BMP,571,1,0.9999999325510092,0.2
../Real\571__F_Right_middle_finger.BMP,571,571__F_Right_middle_finger.BMP,571,1,0.9999999808485664,0.2
../Real\571__F_Right_ring_finger.BMP,571,571__F_Right_ring_finger.BMP,571,1,0.999999957538655,0.2
../Real\571__F_Right_thumb_finger.BMP,571,571__F_Right_thumb_finger.BMP,571,1,0.9999999353409206,0.2
../Real\572__F_Left_index_finger.BMP,572,572__F_Left_index_finger.BMP,572,1,0.9999999819850962,0.2
../Real\572__F_Left_little_finger.BMP,572,572__F_Left_little_finger.BMP,572,1,0.9999999754585099,0.2
../Real\572__F_Left_middle_finger.BMP,572,572__F_Left_middle_finger.BMP,572,1,0.9999999902896802,0.2
../Real\572__F_Left_ring_finger.BMP,572,572__F_Left_ring_finger.BMP,572,1,0.9999999251305867,0.2
../Real\572__F_Left_thumb_finger.BMP,572,572__F_Left_thumb_finger.BMP,572,1,0.9999999833607172,0.2
../Real\572__F_Right_index_finger.BMP,572,572__F_Right_index_finger.BMP,572,1,0.9999999740077841,0.2
../Real\572__F_Right_little_finger.BMP,572,572__F_Right_little_finger.BMP,572,1,0.9999999585383093,0.2
../Real\572__F_Right_middle_finger.BMP,572,572__F_Right_middle_finger.BMP,572,1,0.9999999508270252,0.2
../Real\572__F_Right_ring_finger.BMP,572,572__F_Right_ring_finger.BMP,572,1,0.9999999377000239,0.2
../Real\572__F_Right_thumb_finger.BMP,572,572__F_Right_thumb_finger.BMP,572,1,0.999999989330031,0.2
../Real\573__F_Left_index_finger.BMP,573,573__F_Left_index_finger.BMP,573,1,0.9999999437835974,0.2
../Real\573__F_Left_little_finger.BMP,573,573__F_Left_little_finger.BMP,573,1,0.9999999596196516,0.2
../Real\573__F_Left_middle_finger.BMP,573,573__F_Left_middle_finger.BMP,573,1,0.9999999575671953,0.2
../Real\573__F_Left_ring_finger.BMP,573,573__F_Left_ring_finger.BMP,573,1,0.9999999927267709,0.2
../Real\573__F_Left_thumb_finger.BMP,573,573__F_Left_thumb_finger.BMP,573,1,0.9999999568257221,0.2
../Real\573__F_Right_index_finger.BMP,573,573__F_Right_index_finger.BMP,573,1,0.999999974550246,0.2
../Real\573__F_Right_little_finger.BMP,573,573__F_Right_little_finger.BMP,573,1,0.9999999512740486,0.2
../Real\573__F_Right_middle_finger.BMP,573,573__F_Right_middle_finger.BMP,573,1,0.9999999798692404,0.2
../Real\573__F_Right_ring_finger.BMP,573,573__F_Right_ring_finger.BMP,573,1,0.9999999872817614,0.2
../Real\573__F_Right_thumb_finger.BMP,573,573__F_Right_thumb_finger.BMP,573,1,0.9999999616432608,0.6
../Real\574__F_Left_index_finger.BMP,574,574__F_Left_index_finger.BMP,574,1,0.9999999785131299,0.2
../Real\574__F_Left_little_finger.BMP,574,574__F_Left_little_finger.BMP,574,1,0.9999999596433964,0.2
../Real\574__F_Left_middle_finger.BMP,574,574__F_Left_middle_finger.BMP,574,1,0.9999999924860874,0.2
../Real\574__F_Left_ring_finger.BMP,574,574__F_Left_ring_finger.BMP,574,1,0.9999999879572828,0.2
../Real\574__F_Left_thumb_finger.BMP,574,574__F_Left_thumb_finger.BMP,574,1,0.9999999722802804,0.4
../Real\574__F_Right_index_finger.BMP,574,574__F_Right_index_finger.BMP,574,1,0.9999999790007317,0.2
../Real\574__F_Right_little_finger.BMP,574,574__F_Right_little_finger.BMP,574,1,0.9999999831392264,0.2
../Real\574__F_Right_middle_finger.BMP,574,574__F_Right_middle_finger.BMP,574,1,0.9999999845977781,0.2
../Real\574__F_Right_ring_finger.BMP,574,574__F_Right_ring_finger.BMP,574,1,0.9999999766084762,0.2
../Real\574__F_Right_thumb_finger.BMP,574,574__F_Right_thumb_finger.BMP,574,1,0.9999999854759807,0.2
../Real\575__M_Left_index_finger.BMP,575,575__M_Left_index_finger.BMP,575,1,0.9999999671473188,0.2
../Real\575__M_Left_little_finger.BMP,575,575__M_Left_little_finger.BMP,575,1,0.9999999895213533,0.2
../Real\575__M_Left_middle_finger.BMP,575,575__M_Left_middle_finger.BMP,575,1,0.9999999793742516,0.2
../Real\575__M_Left_ring_finger.BMP,575,575__M_Left_ring_finger.BMP,575,1,0.9999999789385817,0.2
../Real\575__M_Left_thumb_finger.BMP,575,575__M_Left_thumb_finger.BMP,575,1,0.9999999654080786,0.2
../Real\575__M_Right_index_finger.BMP,575,575__M_Right_index_finger.BMP,575,1,0.9999999722955697,0.2
../Real\575__M_Right_little_finger.BMP,575,575__M_Right_little_finger.BMP,575,1,0.999999938444016,0.2
../Real\575__M_Right_middle_finger.BMP,575,575__M_Right_middle_finger.BMP,575,1,0.9999999861600697,0.2
../Real\575__M_Right_ring_finger.BMP,575,575__M_Right_ring_finger.BMP,575,1,0.9999999887494968,0.2
../Real\575__M_Right_thumb_finger.BMP,575,575__M_Right_thumb_finger.BMP,575,1,0.9999999543763116,0.2
../Real\576__M_Left_index_finger.BMP,576,576__M_Left_index_finger.BMP,576,1,0.9999999569032071,0.2
../Real\576__M_Left_little_finger.BMP,576,576__M_Left_little_finger.BMP,576,1,0.9999999926677925,0.2
../Real\576__M_Left_middle_finger.BMP,576,576__M_Left_middle_finger.BMP,576,1,0.9999999831466395,0.2
../Real\576__M_Left_ring_finger.BMP,576,576__M_Left_ring_finger.BMP,576,1,0.9999999791404042,0.2
../Real\576__M_Left_thumb_finger.BMP,576,576__M_Left_thumb_finger.BMP,576,1,0.9999999739284997,0.2
../Real\576__M_Right_index_finger.BMP,576,576__M_Right_index_finger.BMP,576,1,0.9999999724291547,0.2
../Real\576__M_Right_little_finger.BMP,576,576__M_Right_little_finger.BMP,576,1,0.9999999838405846,0.2
../Real\576__M_Right_middle_finger.BMP,576,576__M_Right_middle_finger.BMP,576,1,0.9999999862768367,0.2
../Real\576__M_Right_ring_finger.BMP,576,576__M_Right_ring_finger.BMP,576,1,0.9999999928880173,0.2
../Real\576__M_Right_thumb_finger.BMP,576,576__M_Right_thumb_finger.BMP,576,1,0.9999999880963634,0.2
../Real\577__M_Left_index_finger.BMP,577,577__M_Left_index_finger.BMP,577,1,0.9999999341237609,0.2
../Real\577__M_Left_little_finger.BMP,577,511__M_Right_little_finger.BMP,511,0,0.9999999765058031,0.2
../Real\577__M_Left_middle_finger.BMP,577,577__M_Left_middle_finger.BMP,577,1,0.9999999576750974,0.2
../Real\577__M_Left_ring_finger.BMP,577,577__M_Left_ring_finger.BMP,577,1,0.9999999501949701,0.2
../Real\577__M_Left_thumb_finger.BMP,577,577__M_Left_thumb_finger.BMP,577,1,0.9999999526001156,0.2
../Real\577__M_Right_index_finger.BMP,577,577__M_Right_index_finger.BMP,577,1,0.9999999336856051,0.2
../Real\577__M_Right_little_finger.BMP,577,577__M_Right_little_finger.BMP,577,1,0.9999999598980315,0.2
../Real\577__M_Right_middle_finger.BMP,577,577__M_Right_middle_finger.BMP,577,1,0.9999999746012201,0.2
../Real\577__M_Right_ring_finger.BMP,577,577__M_Right_ring_finger.BMP,577,1,0.9999999620542555,0.2
../Real\577__M_Right_thumb_finger.BMP,577,577__M_Right_thumb_finger.BMP,577,1,0.9999999874360767,0.2
../Real\578__M_Left_index_finger.BMP,578,578__M_Left_index_finger.BMP,578,1,0.9999999477861181,0.2
../Real\578__M_Left_little_finger.BMP,578,578__M_Left_little_finger.BMP,578,1,0.999999982689752,0.2
../Real\578__M_Left_middle_finger.BMP,578,578__M_Left_middle_finger.BMP,578,1,0.9999999837665149,0.2
../Real\578__M_Left_ring_finger.BMP,578,578__M_Left_ring_finger.BMP,578,1,0.9999999852252243,0.2
../Real\578__M_Left_thumb_finger.BMP,578,578__M_Left_thumb_finger.BMP,578,1,0.9999999659382459,0.2
../Real\578__M_Right_index_finger.BMP,578,578__M_Right_index_finger.BMP,578,1,0.999999988934847,0.2
../Real\578__M_Right_little_finger.BMP,578,578__M_Right_little_finger.BMP,578,1,0.999999966224883,0.2
../Real\578__M_Right_middle_finger.BMP,578,578__M_Right_middle_finger.BMP,578,1,0.9999999743327845,0.2
../Real\578__M_Right_ring_finger.BMP,578,578__M_Right_ring_finger.BMP,578,1,0.9999999642733948,0.2
../Real\578__M_Right_thumb_finger.BMP,578,578__M_Right_thumb_finger.BMP,578,1,0.9999999891900971,0.2
../Real\579__M_Left_index_finger.BMP,579,579__M_Left_index_finger.BMP,579,1,0.9999999805717594,0.2
../Real\579__M_Left_little_finger.BMP,579,579__M_Left_little_finger.BMP,579,1,0.9999999815710076,0.2
../Real\579__M_Left_middle_finger.BMP,579,579__M_Left_middle_finger.BMP,579,1,0.9999999466926526,0.2
../Real\579__M_Left_ring_finger.BMP,579,579__M_Left_ring_finger.BMP,579,1,0.9999999597101709,0.2
../Real\579__M_Left_thumb_finger.BMP,579,579__M_Left_thumb_finger.BMP,579,1,0.9999999685536427,0.2
../Real\579__M_Right_index_finger.BMP,579,579__M_Right_index_finger.BMP,579,1,0.9999999781181518,0.2
../Real\579__M_Right_little_finger.BMP,579,579__M_Right_little_finger.BMP,579,1,0.9999999791138336,0.2
../Real\579__M_Right_middle_finger.BMP,579,579__M_Right_middle_finger.BMP,579,1,0.9999999743628343,0.2
../Real\579__M_Right_ring_finger.BMP,579,579__M_Right_ring_finger.BMP,579,1,0.9999999568172764,0.2
../Real\579__M_Right_thumb_finger.BMP,579,579__M_Right_thumb_finger.BMP,579,1,0.9999999728266138,0.2
../Real\57__M_Left_index_finger.BMP,57,57__M_Left_index_finger.BMP,57,1,0.9999999917498583,0.2
../Real\57__M_Left_little_finger.BMP,57,57__M_Left_little_finger.BMP,57,1,0.9999999840986088,0.2
../Real\57__M_Left_middle_finger.BMP,57,57__M_Left_middle_finger.BMP,57,1,0.9999999644075129,0.2
../Real\57__M_Left_ring_finger.BMP,57,57__M_Left_ring_finger.BMP,57,1,0.9999999773179914,0.2
../Real\57__M_Left_thumb_finger.BMP,57,57__M_Left_thumb_finger.BMP,57,1,0.9999999744349206,0.2
../Real\57__M_Right_index_finger.BMP,57,57__M_Right_index_finger.BMP,57,1,0.9999999764115903,0.2
../Real\57__M_Right_little_finger.BMP,57,57__M_Right_little_finger.BMP,57,1,0.9999999259955424,0.2
../Real\57__M_Right_middle_finger.BMP,57,57__M_Right_middle_finger.BMP,57,1,0.9999999722141237,0.2
../Real\57__M_Right_ring_finger.BMP,57,57__M_Right_ring_finger.BMP,57,1,0.9999999817585975,0.2
../Real\57__M_Right_thumb_finger.BMP,57,57__M_Right_thumb_finger.BMP,57,1,0.9999999782347754,0.2
../Real\580__M_Left_index_finger.BMP,580,580__M_Left_index_finger.BMP,580,1,0.9999999916620501,0.2
../Real\580__M_Left_little_finger.BMP,580,580__M_Left_little_finger.BMP,580,1,0.9999999699673661,0.2
../Real\580__M_Left_middle_finger.BMP,580,580__M_Left_middle_finger.BMP,580,1,0.9999999843996835,0.2
../Real\580__M_Left_ring_finger.BMP,580,580__M_Left_ring_finger.BMP,580,1,0.9999999847447596,0.2
../Real\580__M_Left_thumb_finger.BMP,580,580__M_Left_thumb_finger.BMP,580,1,0.9999999526256939,0.2
../Real\580__M_Right_index_finger.BMP,580,580__M_Right_index_finger.BMP,580,1,0.9999999694487068,0.2
../Real\580__M_Right_little_finger.BMP,580,580__M_Right_little_finger.BMP,580,1,0.9999999458383195,0.2
../Real\580__M_Right_middle_finger.BMP,580,580__M_Right_middle_finger.BMP,580,1,0.9999999807995134,0.2
../Real\580__M_Right_ring_finger.BMP,580,580__M_Right_ring_finger.BMP,580,1,0.9999999913115405,0.2
../Real\580__M_Right_thumb_finger.BMP,580,580__M_Right_thumb_finger.BMP,580,1,0.9999999812064675,0.2
../Real\581__F_Left_index_finger.BMP,581,581__F_Left_index_finger.BMP,581,1,0.9999999500521768,0.2
../Real\581__F_Left_little_finger.BMP,581,581__F_Left_little_finger.BMP,581,1,0.9999999796020699,0.2
